recipe_id,broccolini,garlic clove,olive oil,onion,quinoa,vegetable broth,walnuts,artichoke,bay leaf,coriander seeds,dried basil,oregano,crusty bread,mushrooms,spinach,chickpeas,garlic,lemon juice,tahini,water,ground cumin,harissa,balsamic vinegar,extra virgin olive oil,french bread,fresh basil,bell pepper,salt,tomatoes,brussels sprouts,kosher salt,fresh basil leaves,oregano leaves,skim milk mozzarella,vine ripened tomatoes,white wine vinegar,shallot,honey,sumac,salt and pepper,golden beets,crusty multigrain bread,oranges,sunflower seeds,pistachios,parsley,mint,wine,vegetable stock,risotto rice,broccoli,zucchini,peas,arugula,chick peas,extra-virgin olive oil,farfalle,juice of lemon,pecorino romano cheese,sundried tomatoes,baking potatoes,flour,egg yolk,fresh nutmeg,kale,goat cheese,skim milk,eggplant,garlic salt,italian cheese,italian seasoning,lasagna noodles,marinara sauce,red pepper flakes,yukon gold potatoes,Ener-G egg replacer,chickpea flour,potato starch,baby bella mushrooms,curry powder,dried basil leaves,eggplants,frozen spinach,heavy cream,jack cheese,jalapenos,Salt & Pepper,sweet potatoes,vegetable cooking oil,feta cheese,flatbread,orange pepper,red onion,red bell pepper,spinach leaves,tomato,basil leaves,pine nuts,pecorino romano,bosc pear,buckwheat flour,butter,cooked polenta,egg,fontina cheese,sage,savoy cabbage,active yeast,flax seeds,apple cider vinegar,brown rice flour,rice flour,oat flour,arrowroot starch,xanthan gum,shallots,garlic cloves,fleur de sel,lemon pepper,nutmeg,lemon zest,black pepper,chestnuts,arborio rice,chicken stock,bay leaves,spring onion,sweet potato,all purpose flour,dry white wine,sage leaves,AP flour,fresh coriander,milk,paneer cheese,pumpkin,mozzarella,eggs,carrots,ears of corn,fresh flat-leaf parsley,sea salt,summer squash,edamame,pecan nuts,lemon,chili powder,pasta sauce,bread,red wine vinegar,flat bread,fresh rosemary,cucumber,pepper,red onions,vinegar,brown sugar,coconut,coconut milk,ground cinnamon,vanilla powder,almonds,blueberries,goji berries,pumpkin seeds,walnut halves,almond extract,baking powder,corn oil,egg whites,sugar,white wine,bread cubes,cherry tomatoes,dijon mustard,english cucumber,ground pepper,baguette,cream cheese,fig preserves,grapes,instant yeast,rosemary,sourdough starter,whole almonds,simple syrup,strawberries,cornbread,maple syrup,unsalted butter,granulated sugar,vanilla extract,baking soda,whole eggs,dried figs,naan bread,pesto,cow pea,fresh mint leaves,fresh peas,cornmeal,cayenne pepper,coarse salt,sharp cheddar cheese,pecans,whole grain mustard,dried blueberries,vanilla,lemon extract,walnut oil,grape tomatoes,mozzarella balls,confectioners' sugar,dried cranberries,orange juice,orange zest,whole wheat pastry flour,salad dressing mix,mayonnaise,seasoning,garlic powder,apricot preserves,powdered sugar,old fashioned rolled oats,chia seeds,strong coffee,greek yogurt,mascarpone cheese,cocoa powder,chocolate & extra cocoa powder,olives,a few sprigs of thyme
664470,0,0,0.2 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 teaspoon,0,0,0,0,0,0,0.1 slices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0.1 handful,0.3 large,0.1 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 tablespoons,0,0,0,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0.01 cup,0.01 teaspoon,0.04 teaspoons,0.11 ounces,0.03 cup,0.06 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07 tablespoon,0,0,0.07 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05 cup,0,0,0,0,0,0.33 oz,0.07 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 ,0,0,0,0.11 C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04 T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 t,0,0,0.03 C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 C,0,0.04 T,0.04 T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,1.0 ,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 ,1.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 teaspoons,0,0,0.02 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01 cup,0,0.02 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ounces,0,0,0,0,0,0,0,0.02 cups,0.02 cup,0.01 cup,0.01 tablespoon,0.03 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095809,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 tablespoons,0,0,0,0,0,0,0,0.02 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02 teaspoon,0,0.17 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 oz,0.04 tablespoon,0.04 teaspoon,0.02 teaspoon,0,0,0,0,0,0,0,0,0,0,0
648119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0 cup,0,0,0,0,0,0,0,0.0 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02 Tbsp,0,0,0,0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0 cup,0,0,0,0,0,0.06 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11 oz,0,0,0,0,0,0,0,0,0,0,0,0,0.02 teaspoons,0,0,0,0,0,0,0.02 Tbsp,0,0,0,0,0,0,0.03 Tbsp,0.01 cup,0,0,0,0,0,0,0,0,0
1697783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0 Tbsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0 Tbsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 tsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 c,1.5 tsp,0.25 c,0.5 c,2.0 Tbsp,1.0 tsp,1.0 serving,0,0
1095832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1 cup,0,0,0,0.42 tbsp,0,0,0,0.13 tsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 tbsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 cup,0.25 Sprigs
