recipe_id,cod filet,ginger,oyster sauce,rice,rice wine,salt,sesame oil,shallot,soya sauce,spring onions,water,white pepper,apple cider vinegar,brown sugar,cod fish filets,chicken broth,cornstarch,crushed red pepper,eggs,fresh ginger,garlic,green onion,soy sauce,bread crumbs,canola oil,cod fillet,flour,lemon rind,milk,parmesan cheese,parsley,potatoes,tuna in olive oil,canned tomatoes,coconut milk,coriander powder,cumin,curry leaves,dried chillies,elk fillet,green chilies,kabocha squash,oil,onion,tamarind paste,tumeric powder,bay leaf,black peppercorns,butter,chicken stock,dried chives,dried tarragon,greek olives,horseradish,lemon juice,olive oil,salmon,savoy cabbage,white wine,black olives,capers,cod,egg yolk,puff pastry,salt cod,shallots,tilapia,flour tortillas,cilantro,limes,iceberg lettuce,tomatoes,creole seasoning,corn flour,egg,fish sauce,fresh coriander leaves,green beans,red chilli,red curry paste,spring onion,white fish fillets,fish fillets,red capsicum,sugar,lemon grass,lime leaves,shaoxing wine,coconut cream,cooked rice,curry powder,green peas,ketchup,chili pepper,coconut,fish,garlic clove,ice cube,lemon,pepper,sweet potato,vegetable oil,edamame,fish stock,fresh bean sprouts,fresh cilantro leaves,lime,monkfish fillet,noodle,nori,red miso,sake,scallions,vegetable broth,baby corn,cabbage,carrot,cornflour,grouper,shiitake mushrooms,tofu,mayonnaise,dijon mustard,cod fillets,bay leaves,lemon zest,fresh parsley,chives,breadcrumbs,sunflower oil,lemon wedges,hamburger buns,pickles,Salt & Pepper,smoked paprika,yellow mustard,anchovy,bread,fresh basil leaves,tomato paste,balsamic vinegar,cucumber,extra virgin olive oil,mint,sesame seeds,sun-dried tomatoes,white fish fillet,avocado,fresh cilantro,jalapeno,lettuce,lime juice,lime zest,nonfat greek yogurt,salt and pepper,tequila,bell pepper,kosher salt,basil leaves,cayenne,green onions,black pepper,canned coconut milk,coriander seeds,garlic cloves,ground cumin,red chilies,turmeric,cod fish fillet,ground pepper,beer,all purpose flour,haddock fillets,rosemary,canned black beans,cayenne pepper,corn tortillas,cornmeal,hot sauce,mayo,monterey jack cheese,red cabbage,broth,red onions,salsa,sour cream,tilapia fillets,scallion,shrimp,sea salt,wine,worcestershire sauce,frying oil,ginger root,bbq sauce,red pepper powder,white sesame seeds,all spice,baking powder,black beans,red onion,seasoned salt,tomato,ancho chili powder,cherry tomatoes,cilantro leaves,frozen corn,jalapeno pepper,juice of lime,red pepper flakes,romaine lettuce,tortilla,Spice Rub,mushrooms,tarragon,salted cod,carrots,green bell pepper,yellow bell pepper,vinegar,whole cloves,sriracha chili sauce,avocados,bell peppers,tabasco sauce,tortilla chips,cooking oil,green peppers,hard-boiled eggs,red peppers,salted cod fish,catfish,celery,juice of lemon,pecans,seafood stock,unsalted butter,crawfish tails,creole spice,slider buns,tartar sauce,garlic powder,yellow cornmeal,sausage,beef bouillon,onion soup mix,canned tomato sauce,clam juice,dry white wine,red chili flakes,lump crab meat,spaghetti,fresh basil,parmigiano reggiano cheese,basmati rice,mango,orange juice,panko breadcrumbs,red bell pepper,rockfish,serrano chile,unsweetened shredded coconut,dried basil,dried dillweed,dried thyme,swordfish steaks,lemon pepper,macadamia nuts,panko,sherry vinegar,crayfish tails,paprika,oregano,""" pie shells",half and half,mild cheddar cheese,swordfish,sage,orange,chicken bouillon cubes,crawfish,green onion tops,onions,cantaloupe,basil,honey,garlic salt,coriander,monkfish cheeks,chilli powder,tamarind pulp,brown mustard seeds,fenugreek seeds,cardamom pods,cinnamon,feta cheese,lime peel,black mustard seeds,chili powder,cumin powder,fennel powder,garlic paste,ginger paste,mackerel fish,turmeric powder,buttermilk,celery seed,cream cheese,Crema Mexicana,mozzarella cheese,persian cucumber,pimentos,serrano pepper,shredded mexican cheese blend,sriracha,tabasco,watermelon,noodles,nutmeg,parmesan,shredded mozzarella,skim milk ricotta cheese,whitefish,scallops,halibut steak,littleneck clams,yukon gold potatoes,saffron threads,fennel bulb,sweet paprika,saffron,watercress,chile powder,granulated garlic,catfish filets,light mayonnaise,dill pickle,jalapeno chile,dill pickle juice,ginger juice,ground ancho chili,ground coriander,ground turmeric,prawns,yogurt,peanut oil,cooked crab,quinoa,chile,roma tomato,canned crabmeat,crabmeat,reduced fat mayonnaise,onion powder,won ton wrappers,mirin,tiger prawns,white rice,low sodium chicken broth,orzo pasta,heavy cream,mussels,sea-salt,halibut,parsley flakes,crème fraîche,chili sauce,bacon,sea scallops,whipping cream,maple syrup,fresh chives,very onion,tuna,french bread,pepper jack cheese,picante sauce,roma tomatoes,shredded cheddar cheese,canned salmon,frozen spinach,nonfat cottage cheese,swiss cheese,halibut steaks,ahi tuna steak,fresh mint,cajun seasoning,canned tuna,chili peppers,greek yogurt,mirepoix,crusty bread,thyme,salmon fillet,fresh dill,salmon fillets,raw shrimp,vermouth,chicken bouillon cube,olive oil cooking spray,root vegetables,shrimps,arborio rice,artichoke hearts,crab,parmigiano reggiano,pine nuts,ripe banana,celery stick,chicken stock cube,pan-fried bacon,prawn,rice paper,lettuce leaves,brie,flat leaf parsley,kalamata olives,lemongrass,thai basil,saltine crackers,peppers,old bay seasoning,chillies,parsley leaves,pasta shells
634458,0,0,0,0,0,0.25 teaspoons,0,0,0,0,0.13 cup,0,0,0,0,0,0.13 cup,0,0,0,0,0,0,0,0,0,0.17 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157399,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 cloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 sprigs,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5 ,1.0 ,1.0 servings,30.0 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0.04 cup,0.5 ,0.04 cup,0.17 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 tablespoons,0,0,0,0.5 sprigs,0,0,0,0,0,0,0,0,0,0,0,0,0.08 cup,0,0,0.17 small,0.08 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 fillet,0.08 ,0.17 ,0.06 cup,0.25 cup,1.0 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 teaspoon,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 cup,0.13 serving,1.0 ,0.13 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660697,0,0,0,0,0,0.42 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67 ,0,0,0,0,0,0,0,0,0,0.02 teaspoon,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641943,0,0,0,0.13 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07 cup,0,0,0,0,0.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07 pound,0,0,0,0,0,0.07 pound,0.07 can,0.07 can,0.07 small can,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0.13 cup,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 teaspoon,0,0,0,0.06 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,1.5 ounces,0.19 cup,0.13 teaspoon,0.25 pound,2.25 ounces,0.5 tablespoons,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639752,0,0,0,0,0,0,0,0,0,0,0.25 T,0,0,0,0,0,0,0,1.0 ,0,0,0,0,0,0,0,0.13 c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 small,0,0,0,0,0.75 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19 c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 T,0,0,0.75 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38 c,0.25 ,0.25 T,0.13 c,0.08 c,1.0 fillet,0.13 ,0.25 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 tsp,0,0,0.25 Tbsps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 tsp,0.06 tsp,0.06 tsp,1.5 oz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 ,0,0,0,0,0,0,0,0.81 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoon,0.25 cup,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633123,0,0,0,0,0,0.25 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoon,0,0,0,0,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 teaspoons,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
